mass,I1,J1,K1,I2,J2,K2,I3,J3,K3,width,height,depth,w1(0),w2(0),w3(0),h
2.1296E-173,0.00246702,12.45250559,12.45497261,4.10215E-17,0,4.10215E-17,2.66543E-47,1.3031E-161,2.66543E-47,0.249389473,0.870267109,0.083069819,0,0,1.74408E-59,690
0,8.1418E-289,5.7734E-199,5.7734E-199,0,2.32001E-62,2.32001E-62,1.7235E-176,1.30151E-22,1.30151E-22,0.091896355,0.473793305,0.847224792,0.1948445,0,3.2444E-135,691
0,1.3671E-161,0,1.3671E-161,5.5281E-129,2.10769E-72,2.10769E-72,0.084645233,2.70777E-86,0.084645233,1.073642037,0.039668788,0.972492936,8.863E-207,0,7.61459E-09,692
6.77934E-22,0.537647096,4.2772E-105,0.537647096,8.06819E-15,1.6875E-274,8.06819E-15,3.7703E-227,5.2423E-302,3.7703E-227,0.041037404,0.705602717,1.140721817,2.2929E-99,9.3279E-261,0,693
5.48214E-12,4.42557E-18,3.530595821,3.530595821,0,3.7317E-261,3.7317E-261,4.32983E-35,2.24526E-52,4.32983E-35,0.494039093,0.463794248,0.0065405,0,37.24862469,0,694
4.11428E-72,0,0,0,4.62966E-14,1.9242E-198,4.62966E-14,1.6397E-222,2.60125E-11,2.60125E-11,0.014017284,0.650295599,0.03730648,0,23.02431476,6.8611E-196,695
2.525928537,2.02938E-20,18.36089655,18.36089655,7.02277E-13,6.98557E-22,7.02277E-13,0,5.41208E-19,5.41208E-19,0.810788385,1.210775074,1.270544323,9.0129E-172,0,0,696
1.8103E-125,6.32504E-10,5.29466E-05,5.29473E-05,8.04467E-78,0,8.04467E-78,0,7.1219E-141,7.1219E-141,0.412501933,0.011191257,0.105419232,3.833975932,0,0,697
3.3442E-257,0,1.3511E-181,1.3511E-181,0,0,0,7.23261E-10,5.066E-145,7.23261E-10,0.063833137,0.489505147,0.314531929,6.88919E-13,7.8195E-115,0.001286219,698
0,1.3037E-94,1.6645E-124,1.3037E-94,9.3859E-118,4.0523E-143,9.3859E-118,0,1.50902E-25,1.50902E-25,0.023327894,1.304175226,0.698631485,0,0.046590604,3.1818E-268,699
6.6389E-137,0,1.94164E-38,1.94164E-38,1.86715E-68,1.44596E-25,1.44596E-25,0,5.0953E-174,5.0953E-174,1.143960254,1.14527588,0.009686018,0,0.399818493,0,700
0,0,3.7859E-293,3.7859E-293,1.56687E-82,6.4884E-114,1.56687E-82,7.43973E-65,3.3174E-280,7.43973E-65,0.10369889,0.031485583,1.260757677,0,1.30653E-33,0,701
0,4.35087E-39,6.693E-103,4.35087E-39,4.64486E-30,7.4926E-302,4.64486E-30,2.71834E-15,0,2.71834E-15,1.32928272,0.071886763,0.808152513,2.84205E-16,0,0,702
3.05943E-34,6.31439E-39,0,6.31439E-39,1.0604E-191,5.74297E-94,5.74297E-94,0,0,0,0.842165616,0.099160711,0.061221582,1.9498E-53,0,22.29167538,703
7.00472E-33,2.2717E-135,0,2.2717E-135,6.5026E-248,0,6.5026E-248,3.31879E-79,2.2988E-220,3.31879E-79,0.117079906,0.018225536,0.059175631,0,0,0,704
5.0032E-06,4.87013E-50,7.2637E-188,4.87013E-50,1.54068E-40,1.4639E-218,1.54068E-40,0,7.40232046,7.40232046,0.006179057,0.023403931,0.018457401,2.58201E-33,2.9833E-249,1.6918E-257,705
1.3566E-105,5.61886E-19,0,5.61886E-19,0,2.3651E-259,2.3651E-259,0,3.3482E-226,3.3482E-226,0.519145581,0.085941069,0.011986019,3.66728E-15,39.32571206,9.5373E-141,706
8.298165966,0,4.4305E-116,4.4305E-116,3.64428E-08,0.156708976,0.156709013,0,0.000181566,0.000181566,1.138624225,1.101002133,0.021272019,0,0,4.0477E-187,707
4.43407E-48,2.64849E-25,7.6869E-186,2.64849E-25,0,1.78707E-98,1.78707E-98,0,4.7656E-188,4.7656E-188,0.916491571,0.78328266,0.006387451,0.00118774,1.1921E-284,0,708
2.13652E-18,1.3236E-187,2.697E-136,2.697E-136,4.9398E-126,4.59409E-12,4.59409E-12,1.0715E-25,1.05784E-56,1.0715E-25,0.006520435,0.139259876,0.35219347,0,0,1.439E-108,709
3.643E-166,9.31182E-54,0,9.31182E-54,4.9559E-288,7.2081E-171,7.2081E-171,3.04954E-85,5.92564E-68,5.92564E-68,0.008710458,0.732609758,0.083398327,0.039078404,0,6.4207E-211,710
1.70469E-80,0,1.2242E-280,1.2242E-280,5.1275E-194,1.0538E-271,5.1275E-194,0,0,0,0.007996175,1.304416931,0.145579911,0,11.51809688,1.9301E-14,711
1.81308E-14,0,8.176644469,8.176644469,0,1.00165E-08,1.00165E-08,0,12.34821344,12.34821344,1.28810689,0.704286771,0.172823584,0,2.14677E-71,0,712
2.55562E-05,3.1111E-195,9.2026E-228,3.1111E-195,0,0,0,5.25106E-42,5.2767E-283,5.25106E-42,1.193296392,0.146863559,0.008230003,0,0,0,713
7.50187E-34,4.22295E-88,5.8588E-294,4.22295E-88,5.3761E-156,0.104087409,0.104087409,5.5529E-259,3.12501E-13,3.12501E-13,0.112024272,0.040380388,0.481115188,4.5284E-209,4.11668E-16,0,714
1.48877E-25,2.34618E-97,4.95298E-40,4.95298E-40,0.000651567,0,0.000651567,0,3.44662E-47,3.44662E-47,0.520188038,0.006784668,0.029083185,4.61042E-08,0,0,715
5.8177E-286,5.336E-128,6.60949E-22,6.60949E-22,5.91876E-05,5.19658E-71,5.91876E-05,7.3899E-139,0,7.3899E-139,0.118717216,0.088747957,0.111536045,3.8254E-12,2.14332E-89,3.89211E-57,716
7.49104E-50,1.653E-196,8.6382E-33,8.6382E-33,2.84647E-33,0,2.84647E-33,3.16861E-56,0.802625659,0.802625659,1.325822779,0.155306053,0.061268512,0,0,0,717
1.37823E-86,1.332E-277,1.37521E-84,1.37521E-84,3.2377E-226,0,3.2377E-226,8.85117E-55,6.92981E-58,8.8581E-55,0.644328057,0.878732092,0.085593271,0,35.82499374,0,718
9.53033E-62,5.5234E-161,6.0244E-40,6.0244E-40,0,3.0807E-108,3.0807E-108,1.29155E-31,1.0139E-102,1.29155E-31,0.036791347,0.020323501,1.173571897,0.000543179,0,1.3201E-183,719
0,0,1.48492E-42,1.48492E-42,5.63724E-23,0,5.63724E-23,1.4094E-274,2.54935E-58,2.54935E-58,0.207059177,0.402055078,0.10329168,0,0,4.0414E-237,720
4.9588E-128,1.13575E-60,1.96691E-73,1.13575E-60,4.0974E-128,13.15741679,13.15741679,6.795E-191,6.99324E-15,6.99324E-15,0.125249399,1.265943576,0.118765644,0,0,0,721
3.46726E-85,6.89131E-08,1.8154E-181,6.89131E-08,0,3.9027E-202,3.9027E-202,1.52791E-26,5.08601E-36,1.52791E-26,0.752148291,0.383468427,0.353060302,0,0,0,722
8.9515E-214,3.068261076,1.17707E-66,3.068261076,3.82837E-59,8.2214E-204,3.82837E-59,0.001578977,8.1035E-202,0.001578977,1.024307283,0.005991744,0.007512081,0,1.9892E-09,0,723
1.5827E-18,0,0,0,9.4568E-34,1.4304E-121,9.4568E-34,5.74659E-06,0,5.74659E-06,0.212395817,0.554366333,1.292610518,1.01144E-74,0,6.43877E-88,724
0,2.14778E-46,1.7902E-268,2.14778E-46,0,0,0,3.19397E-59,0,3.19397E-59,1.26811433,1.157628034,0.009886574,1.78736E-84,0,0,725
3.87094E-84,3.0148E-163,7.3998E-115,7.3998E-115,0,4.3861E-218,4.3861E-218,8.39929E-58,0,8.39929E-58,0.015916474,0.01643308,0.223000726,1.67729E-77,0,1.906E-287,726
3.6259E-174,2.56588E-45,2.738E-156,2.56588E-45,0,0,0,1.84443E-38,5.31142E-41,1.84974E-38,0.988840788,1.002870609,0.073029925,0,1.59043E-80,3.9523E-272,727
7.15702E-08,5.83233E-09,0,5.83233E-09,0,2.4297E-189,2.4297E-189,1.41171E-65,2.67681E-58,2.67681E-58,0.115355417,0.040297365,0.089186421,0.006818437,0,0,728
6.91208E-97,1.025E-108,4.8112E-65,4.8112E-65,4.21321E-95,5.5459E-271,4.21321E-95,0,4.1133E-286,4.1133E-286,0.371362809,0.478794968,0.34314113,0,5.3433E-107,0,729
3.5881E-268,0,1.6481E-230,1.6481E-230,6.5192E-247,0,6.5192E-247,4.9634E-238,1.6328E-247,4.9634E-238,0.01066624,0.604170359,0.099110759,12.36331468,0,0,730
1.9874E-249,8.5795E-151,9.4238E-227,8.5795E-151,0,1.5529E-126,1.5529E-126,5.7097E-289,4.2143E-125,4.2143E-125,0.00885642,0.015800692,0.263457083,2.9653E-140,3.37041E-91,4.53577E-49,731
0,1.4581E-159,2.300725201,2.300725201,7.3119E-123,0,7.3119E-123,3.10849E-06,6.674327766,6.674330874,1.276361676,0.014327608,1.303407655,1.42443E-80,1.1619E-26,0,732
0.00254347,3.5154E-142,0,3.5154E-142,1.317E-140,1.2943E-112,1.2943E-112,0,1.5357E-120,1.5357E-120,0.56808222,0.354520177,1.135602652,1.62876E-20,1.9434E-140,0.483785157,733
2.6325E-226,6.877E-210,2.89422E-31,2.89422E-31,2.506E-127,0.285887441,0.285887441,2.16625E-06,0,2.16625E-06,1.096378662,0.060304428,1.270009397,0,0,2.3069E-297,734
0,0,0.558626432,0.558626432,3.58866E-30,3.39217E-71,3.58866E-30,1.700549096,0,1.700549096,0.024156228,0.528063814,0.611859531,18.78764979,0,0,735
0,9.4636E-208,2.17043E-70,2.17043E-70,13.07673052,4.93726E-09,13.07673052,3.6663E-183,2.84175E-93,2.84175E-93,1.131152793,1.141085794,0.073882507,0,3.49754E-30,0,736
0,2.5657E-83,1.14645E-53,1.14645E-53,5.0206E-149,0,5.0206E-149,3.603841598,2.43227E-50,3.603841598,0.802826741,0.048065933,1.042263977,9.4982E-173,9.1704E-104,1.4666E-262,737
2.8496E-292,0,2.43433E-82,2.43433E-82,15.24785147,0,15.24785147,0,0,0,0.087013073,0.987002104,0.437804141,9.20712E-41,1.01987E-92,0,738
1.01518E-34,0,6.4623E-237,6.4623E-237,1.6219E-114,3.10291E-45,3.10291E-45,0,0,0,0.024562729,0.909279118,0.237790041,0,0,1.3899E-134,739
6.0625E-118,8.9174E-245,0,8.9174E-245,3.7552E-167,2.0941E-142,2.0941E-142,15.78227658,7.0676E-115,15.78227658,1.298656866,0.046889314,0.382317645,0.028187077,3.1792E-41,0,740
4.451E-211,1.30173E-10,1.3993E-05,1.39932E-05,2.0668E-265,2.2103E-110,2.2103E-110,1.27091E-42,2.4601E-80,1.27091E-42,0.098238598,0.371673374,0.00699094,0,0,2.39634E-48,741
0,1.7818E-194,2.62968E-30,2.62968E-30,5.3715E-297,2.5981E-307,5.3715E-297,1.5555E-248,6.0836E-218,6.0836E-218,1.163691214,0.0233457,0.295484229,0,7.3578E-256,2.5868E-198,742
4.52136E-65,6.25873E-31,12.37707851,12.37707851,0,0,0,7.2028E-177,1.22425E-08,1.22425E-08,0.164650337,0.628698511,0.006578759,0,3.56132E-25,0,743
3.70128E-47,0,6.874015255,6.874015255,6.466E-301,1.8591E-270,1.8591E-270,0,1.27711E-45,1.27711E-45,0.304695642,1.307365786,1.043156954,30.60541112,0,0,744
0,1.9889E-299,1.380149432,1.380149432,0,7.44432E-90,7.44432E-90,19.07575505,9.987E-288,19.07575505,0.294686999,0.40420987,0.755924596,0,2.9576E-118,0,745
2.7994E-221,1.20791E-30,0,1.20791E-30,3.9454E-217,1.80592E-21,1.80592E-21,0.487905474,0,0.487905474,0.364402153,1.004739934,1.306538388,0,0,0,746
8.5283E-167,7.82712E-65,2.50742E-15,2.50742E-15,0,1.0387E-142,1.0387E-142,6.0909E-172,6.2928E-264,6.0909E-172,1.321562142,0.03292485,0.012187501,0,13.87167602,0,747
2.25702E-09,19.91514207,3.76431E-20,19.91514207,5.9652E-112,2.10525E-11,2.10525E-11,0.504453385,6.0418E-217,0.504453385,1.029648141,0.847947142,0.190252135,14.65323005,1.0226E-145,1.8023E-264,748
0,1.60433E-34,0,1.60433E-34,5.80828E-60,1.38196E-47,1.38196E-47,3.31265E-67,1.4143E-263,3.31265E-67,0.098545651,1.284911378,0.374808256,0,0,0,749
7.59301E-10,0,1.7968E-122,1.7968E-122,0.004634644,0,0.004634644,0.00420562,1.3761E-168,0.00420562,0.023545044,0.006077043,0.439788164,0.239658517,0,3.32027E-90,750
4.004E-196,3.6724E-215,1.20497E-26,1.20497E-26,1.0517E-307,5.9077E-301,5.9077E-301,3.79462E-08,1.6305E-173,3.79462E-08,1.155410667,1.062446098,0.203672434,0,3.63E-114,0,751
0,0,0,0,1.75381E-15,0,1.75381E-15,6.89396E-27,0,6.89396E-27,0.070009355,0.861633664,0.068499748,0,0,3.5186E-220,752
0,8.56067E-78,7.3534E-209,8.56067E-78,5.92385E-40,9.62498E-49,5.92385E-40,1.0072E-80,1.1099E-181,1.0072E-80,1.303430967,0.090641292,0.249039275,10.42332719,0,2.9955E-253,753
1.8938E-267,8.24558E-08,1.3905E-307,8.24558E-08,1.4093E-140,2.13919E-38,2.13919E-38,0.442959462,2.85988E-05,0.442988061,0.476285044,1.140604841,0.6495295,0,0,1.4684E-128,754
2.11934E-93,1.17375E-52,1.53853E-71,1.17375E-52,1.6654E-257,0,1.6654E-257,1.0974E-167,0,1.0974E-167,0.521087377,0.022538225,0.188450822,0,0,0,755
2.7615E-299,3.14437E-23,3.23545E-05,3.23545E-05,1.5742E-302,3.326740895,3.326740895,6.1296E-279,2.50813E-51,2.50813E-51,0.117089033,0.033981146,0.280014007,1.22395E-14,0,2.4433E-95,756
0,8.39786E-58,4.1516E-17,4.1516E-17,0,3.88327E-09,3.88327E-09,0,0.000545685,0.000545685,1.329799564,0.00998041,0.990853341,0,0,1.75682E-72,757
3.73883E-28,2.58139E-10,0.000342068,0.000342068,6.38957E-05,0,6.38957E-05,4.206611687,1.2871E-227,4.206611687,0.719614737,0.123318355,0.054751152,8.919002515,1.31136E-32,0,758
2.71534E-06,8.03163E-68,4.0267E-248,8.03163E-68,2.5445E-192,0,2.5445E-192,2.86962E-09,2.40458E-21,2.86962E-09,0.409645794,0.026244775,0.013039279,0,0,0,759
0,1.70253E-77,1.8901E-208,1.70253E-77,10.46525177,3.36343E-74,10.46525177,0,7.94878E-77,7.94878E-77,0.296832171,0.069720374,0.554985098,0,0,0,760
2.7659E-154,3.3656E-251,5.1121E-137,5.1121E-137,0,5.52054E-45,5.52054E-45,4.4489E-189,7.9704E-273,4.4489E-189,0.267049696,0.232830132,1.259168117,0,1.23943E-08,37.14683405,761
8.0888E-99,1.7654E-173,2.89363E-16,2.89363E-16,0.000718117,8.66404E-38,0.000718117,1.2792E-14,3.698276406,3.698276406,0.012362612,0.906812235,0.018916268,5.18322E-66,0,7.7086E-161,762
2.8934E-285,2.4283E-217,2.2686E-125,2.2686E-125,4.3878E-193,0,4.3878E-193,2.6899E-106,5.44699E-08,5.44699E-08,1.299204557,0.082438204,0.530688797,0,1.08188E-84,0,763
1.6412E-73,3.6823E-175,0,3.6823E-175,2.3531E-20,3.9069E-48,2.3531E-20,0,0.043244784,0.043244784,1.027657213,0.706652284,0.011684689,0,0,0,764
0.002138372,7.0334E-292,6.49301E-66,6.49301E-66,6.44151E-34,2.5648E-247,6.44151E-34,5.40237E-06,4.195603278,4.195608681,0.028417033,0.041422008,0.102252698,5.8998E-212,0,3.57227E-18,765
4.07999E-43,0.03067994,1.0065E-201,0.03067994,6.77093E-66,0.000594162,0.000594162,0,0,0,0.115502214,0.716451288,0.561156158,0,5.7027E-101,0,766
1.65295E-83,0,0,0,2.95889E-08,0,2.95889E-08,6.1209E-140,4.2753E-157,6.1209E-140,0.982960765,0.292796732,0.106325702,22.78337578,0,0.001828808,767
2.85925E-73,1.04906E-52,1.63613E-52,2.68519E-52,0.042742182,5.42063E-20,0.042742182,3.1479E-206,19.8195307,19.8195307,0.016421788,1.173064685,0.024420148,1.29319E-83,1.6321E-232,0,768
0.107847635,1.963E-131,1.27668E-49,1.27668E-49,0,3.72662E-07,3.72662E-07,3.30957E-56,4.24245E-65,3.30957E-56,0.543024308,0.065799861,0.103875746,0,0,0,769
2.3925E-237,0.000235176,0,0.000235176,1.0707E-266,8.3733E-194,8.3733E-194,1.09903E-85,1.0795E-256,1.09903E-85,1.32979628,0.009990922,0.061341603,1.16963E-16,8.1246E-289,0,770
0,4.8863E-229,0,4.8863E-229,3.54219E-77,1.2847E-301,3.54219E-77,0,2.3291E-197,2.3291E-197,1.085967925,0.259469228,0.045358165,0,0,0,771
0,4.0074E-175,3.9503E-113,3.9503E-113,2.4362E-161,1.44574E-42,1.44574E-42,1.4555E-101,9.56936E-38,9.56936E-38,0.057582222,0.005378729,0.236316084,0,0,1.20279E-20,772
3.0383E-257,3.52077E-58,0.081675975,0.081675975,1.70031E-34,8.4336E-81,1.70031E-34,2.89227E-73,0,2.89227E-73,0.189983078,0.020851275,0.582394272,0,2.45791E-34,7.6046E-280,773
7.9589E-297,2.2636E-145,8.98846E-73,8.98846E-73,7.87051E-73,2.85325E-44,2.85325E-44,1.6673E-240,0.105620789,0.105620789,0.572015193,0.113297262,0.084995423,0,1.14457E-85,0,774
5.084850432,0.001562009,6.1558E-16,0.001562009,0,1.58826E-46,1.58826E-46,1.74212E-07,7.7196E-167,1.74212E-07,1.240016436,0.01908242,0.035408541,0,0,5.1298E-291,775
6.9162E-252,0.000220381,1.5776E-142,0.000220381,8.1151E-48,3.1156E-139,8.1151E-48,8.93173E-50,9.1971E-145,8.93173E-50,0.020919233,0.01580831,0.404409405,2.566880994,2.0731E-107,0,776
2.159E-112,0.043415382,0,0.043415382,0,7.7511E-306,7.7511E-306,1.57632E-22,0,1.57632E-22,0.872025277,0.676361043,0.527741227,2.58492E-09,0,0,777
0,0,0,0,1.7136E-119,0,1.7136E-119,5.497287899,19.17053279,24.66782069,0.28968694,0.356988701,0.592613966,0,0,0.074411442,778
9.8909E-258,0.122557316,3.94447E-35,0.122557316,0,0.863988508,0.863988508,4.18487E-08,2.0107E-186,4.18487E-08,0.094076987,0.249340445,0.541338656,0,1.7536E-220,0,779
0,2.78401E-06,17.51276246,17.51276524,3.7628E-207,18.85295761,18.85295761,9.5051E-166,0,9.5051E-166,0.327896646,1.238320515,0.884526804,0,0,3.72159E-20,780
0,1.427E-16,0.000895928,0.000895928,8.64542E-32,1.38034E-75,8.64542E-32,8.7371E-159,0,8.7371E-159,0.012784469,1.300725322,1.008427287,30.66792523,2.41012E-73,0,781
1.52277E-14,7.801041489,2.91866E-09,7.801041492,8.0559E-115,0,8.0559E-115,8.2012E-180,0,8.2012E-180,0.632855434,0.167124162,0.01513496,6.27293E-19,0,0,782
3.3817E-244,1.1575E-147,6.3168E-148,1.7892E-147,3.0695E-133,0.717115693,0.717115693,3.2409E-133,2.08808E-90,2.08808E-90,0.100939721,0.005800596,1.168699232,5.359E-261,4.34314E-23,0,783
8.79812E-26,4.97556E-32,0,4.97556E-32,0.004478797,3.8346E-189,0.004478797,5.25274E-91,1.70302E-34,1.70302E-34,0.284117822,1.282865619,0.932560738,2.37422E-12,2.48897E-43,1.2288E-172,784
0,1.2443E-191,8.8697E-169,8.8697E-169,8.7514E-100,0,8.7514E-100,1.71687E-09,8.271E-160,1.71687E-09,1.139806806,0.06840164,0.221303463,1.02396E-38,0,1.53421E-23,785
9.8866E-285,2.37714E-29,1.4447E-200,2.37714E-29,5.9354E-104,2.6288E-121,5.9354E-104,1.9168E-158,2.627E-126,2.627E-126,0.687879544,0.535926166,0.521501782,0,0,0,786
7.21016E-71,4.1133E-174,2.8469E-279,4.1133E-174,15.13270895,2.7284E-141,15.13270895,2.1615E-189,0,2.1615E-189,1.140505237,0.611715706,0.101264119,0,0,0,787
4.03957E-96,2.5763E-225,3.2783E-249,2.5763E-225,0.005118834,5.0049E-250,0.005118834,1.6403E-140,5.6987E-102,5.6987E-102,0.040639061,0.029703652,0.09150786,4.57442E-19,5.74578E-56,0,788
1.0845E-178,6.5636E-176,4.2321E-144,4.2321E-144,3.0609E-130,3.5077E-285,3.0609E-130,0,0,0,0.288370917,0.126319492,1.180988156,0,4.57632E-26,0,789
1.0813E-292,1.0473E-227,3.115638953,3.115638953,9.91338E-12,0,9.91338E-12,2.43642E-35,0,2.43642E-35,0.248848728,0.107855048,0.689712692,0,0,0,790
2.04628E-35,5.7334E-110,4.1378E-269,5.7334E-110,4.236E-276,4.87529E-31,4.87529E-31,3.9269E-171,9.1075E-215,3.9269E-171,1.325118183,1.277288281,1.096945111,6.39421E-28,0,4.2298E-169,791
1.3565E-159,1.60894E-13,0,1.60894E-13,1.47172E-68,1.6911E-145,1.47172E-68,2.83006E-45,3.834E-181,2.83006E-45,0.084730275,0.012685227,0.656717719,1.3439E-132,5.5922E-11,2.51888E-05,792
0,3.5633E-131,8.4326E-269,3.5633E-131,7.070580878,1.5005E-203,7.070580878,0,0,0,0.730351607,1.311380921,1.321773847,5.38032E-15,7.91413E-59,3.04477E-13,793
9.4479E-112,1.49952E-48,5.88486E-51,1.50541E-48,10.75960188,5.7518E-255,10.75960188,8.97269E-21,5.54991E-09,5.54991E-09,0.094210445,0.01482692,0.039681701,0,0,9.78271E-08,794
0,0.419929244,0,0.419929244,9.31425E-79,7.0517E-291,9.31425E-79,1.85381E-10,0,1.85381E-10,0.033522685,0.071551691,0.039126164,0,0,0.006921202,795
1.2031E-171,0,0,0,0,6.156E-134,6.156E-134,1.8163E-96,1.28384E-52,1.28384E-52,1.317874464,0.091705036,0.006587813,0,0,1.78715E-05,796
9.6192E-174,0,0,0,2.1159E-186,2.5958E-151,2.5958E-151,9.59728E-18,0.588944845,0.588944845,0.252083549,1.303709085,0.056007493,0,0,3.319E-183,797
2.4686E-117,4.93209E-27,0,4.93209E-27,5.856432931,0,5.856432931,4.72509E-06,9.15457E-50,4.72509E-06,1.201745393,0.030892665,0.094822644,0,0,0,798
5.58605E-14,4.74047E-57,5.3558E-265,4.74047E-57,3.2377E-176,0,3.2377E-176,3.665E-143,4.79949E-60,4.79949E-60,1.328777141,0.011885937,0.720821849,1.86116E-92,0,4.072E-163,799
7.45905E-39,5.06034E-76,1.53312E-11,1.53312E-11,0,1.4942E-151,1.4942E-151,1.9356E-197,1.77727E-45,1.77727E-45,0.4876839,0.351452784,0.616899985,0,2.2766E-117,0,800
4.20455E-77,0,4.28671E-26,4.28671E-26,7.33538E-42,6.16535E-29,6.16535E-29,2.28418E-21,2.3561E-184,2.28418E-21,0.484261429,0.010861369,0.021084344,2.69331E-13,1.5093E-105,1.0698E-290,801
6.95345E-81,6.22183E-14,0,6.22183E-14,1.48736E-39,0,1.48736E-39,1.1675E-28,1.18285E-70,1.1675E-28,0.398151213,0.221986804,0.803013636,8.79037E-09,1.95739E-12,0,802
0,7.3226E-225,0,7.3226E-225,9.98587E-32,0,9.98587E-32,19.71168886,0,19.71168886,0.190759187,0.006845886,0.006395863,0,7.09643E-92,7.1374E-235,803
0,3.6207E-07,0,3.6207E-07,1.9907E-127,9.6664E-225,1.9907E-127,0.00121417,0,0.00121417,0.006790497,0.754948243,1.031279522,6.82452E-10,9.2493E-235,0,804
0.001413388,6.06432E-28,0,6.06432E-28,0,3.39741E-10,3.39741E-10,9.8295E-65,1.473E-41,1.473E-41,0.610909755,0.044743552,0.236784228,0,0,0,805
2.95206E-24,3.22415E-19,4.358E-279,3.22415E-19,3.9749E-204,0.041800349,0.041800349,3.79594E-79,0,3.79594E-79,0.009329886,0.189101585,0.398905606,0,0,0,806
1.0086E-13,0,1.5989E-133,1.5989E-133,2.8255E-223,0,2.8255E-223,0,2.63333E-35,2.63333E-35,1.277595126,0.426403272,1.173766231,0,0,0,807
0.000653614,2.5029E-178,6.101E-115,6.101E-115,0,0,0,0,1.5181E-201,1.5181E-201,0.038206026,0.009550068,0.948192122,0,0,8.2929E-175,808
2.5585E-187,1.9983E-153,6.8357E-165,1.9983E-153,0,9.46319E-69,9.46319E-69,2.19528E-87,9.40781E-12,9.40781E-12,0.566270599,0.259274519,0.026289328,0.041032029,0.012211582,6.1537E-191,809
5.75869E-29,7.96914E-07,2.34158E-87,7.96914E-07,0,0,0,4.13803E-85,4.07707E-62,4.07707E-62,0.053241538,0.657143319,0.343450807,0,0.01468972,1.23445E-58,810
1.44612E-57,8.86574E-70,1.1283E-191,8.86574E-70,1.3502E-202,7.6581E-199,7.6595E-199,0,3.85687E-47,3.85687E-47,0.015149208,0.610439913,0.025561927,3.57856E-79,1.4736E-149,0,811
1.0265E-285,1.22621E-71,0,1.22621E-71,0,1.95297E-44,1.95297E-44,0,3.3546E-127,3.3546E-127,0.03170883,0.049142952,0.559772076,16.42153739,6.9306E-107,1.0323E-183,812
8.1189E-161,0,5.9953E-121,5.9953E-121,0,0.328376308,0.328376308,4.80826E-74,1.2031E-190,4.80826E-74,0.017723207,0.099891625,1.329800315,4.510917244,5.21662142,0.011386261,813
0,1.17834E-95,1.92537E-41,1.92537E-41,1.22367E-46,9.31587E-71,1.22367E-46,0,3.13179E-16,3.13179E-16,0.133857648,0.295674993,0.135224293,0.637896757,0,0,814
7.67563E-16,0,1.5107E-170,1.5107E-170,1.0116E-39,4.42544E-35,4.42554E-35,6.6136E-99,8.20465E-33,8.20465E-33,1.284252057,0.739553689,0.009018905,1.2546E-122,0,0,815
9.36229E-83,5.7643E-254,0,5.7643E-254,0,1.75467E-11,1.75467E-11,0,3.9144E-205,3.9144E-205,0.257089148,1.277942148,0.206836525,6.03681E-16,0,4.17047E-06,816
0.236048059,0,1.7816E-107,1.7816E-107,1.703102687,7.953889512,9.6569922,0,0,0,0.998479393,0.047405872,1.156165706,0,0,0,817
0,3.33116E-97,0,3.33116E-97,8.8586E-222,3.87842E-07,3.87842E-07,0,8.90115E-35,8.90115E-35,0.013637063,1.254894384,0.018079943,3.63971E-86,0,0,818
0,9.80593E-09,1.28379E-53,9.80593E-09,3.9579E-290,3.87925E-25,3.87925E-25,0.000535996,2.9576E-187,0.000535996,0.916106529,0.031196603,0.008738128,0,0,4.0687E-200,819
0,7.3106E-133,1.21E-133,8.5207E-133,1.5473E-105,0,1.5473E-105,0,8.1972E-297,8.1972E-297,0.495716205,0.006690548,0.550492496,0,0,0,820
1.1014E-50,9.2511E-171,2.6043E-229,9.2511E-171,8.0152E-135,0,8.0152E-135,1.8073E-253,4.90209E-69,4.90209E-69,1.08041017,0.404435688,0.007133245,0,0,9.7538E-213,821
5.43852E-13,0.000169899,1.0357E-178,0.000169899,2.01952E-21,2.77942E-06,2.77942E-06,4.4962E-228,0.001835003,0.001835003,0.99603934,0.327935758,0.167710472,8.98441E-82,1.2542E-165,0,822
17.19113962,1.4076E-241,0,1.4076E-241,13.70149774,3.53462E-78,13.70149774,0.281019168,4.43847E-26,0.281019168,0.148538759,0.229873785,0.085006963,0,7.48955E-10,2.90891E-37,823
7.66265E-07,1.6906E-306,8.12168E-20,8.12168E-20,2.1066E-147,0,2.1066E-147,5.45593E-26,5.71168E-15,5.71168E-15,0.065006791,0.470031102,1.134597584,0,0,0,824
1.29505E-28,0,0.169196855,0.169196855,0.000393434,13.48596861,13.48636204,0,0,0,0.751157132,0.61369847,1.044003806,0,0,0,825
0,0,0,0,1.59853E-33,1.18846E-68,1.59853E-33,2.67588E-11,7.12985E-08,7.13253E-08,0.167016819,0.827670838,0.071810903,9.6971E-185,1.1386E-195,0.511645454,826
1.805E-283,3.90031E-10,1.99533E-13,3.90231E-10,2.38457E-45,6.80947E-05,6.80947E-05,2.88997E-07,5.8241E-40,2.88997E-07,0.69630251,0.343801955,0.034316651,0,5.62937E-58,0.012560535,827
3.27234E-51,5.05965E-06,5.4439E-270,5.05965E-06,7.4301E-167,1.82268E-77,1.82268E-77,6.26146E-23,4.2054E-200,6.26146E-23,1.152394831,0.033036707,0.011958947,0,0,0,828
